Order_ID,Order_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Year_Month
195,2025-10-02,C1473,North,Furniture,Office Chair,5,175.19,0.05,832.15,591.34,240.81,0.28938292375172747,2025,10,Oct,2025-10
196,2025-02-20,C1003,South,Furniture,Table Lamp,6,56.14,0.0,336.84,249.39,87.45,0.25961881011756327,2025,2,Feb,2025-02
197,2024-03-25,C1304,Central,Furniture,Desk,4,251.74,0.0,1006.96,675.92,331.04,0.32875188686740286,2024,3,Mar,2024-03
198,2024-10-19,C1021,South,Furniture,Bookshelf,7,146.11,0.15,869.35,827.75,41.6,0.047851843331224476,2024,10,Oct,2024-10
199,2025-02-10,C1324,East,Accessories,Backpack,4,46.39,0.2,148.45,124.55,23.9,0.160996968676322,2025,2,Feb,2025-02
200,2024-05-20,C1156,South,Electronics,Laptop,4,622.03,0.0,2488.12,1626.61,861.51,0.3462493770396926,2024,5,May,2024-05
201,2024-10-17,C1350,East,Electronics,Smartphone,2,525.77,0.05,998.96,817.64,181.32,0.18150876911988467,2024,10,Oct,2024-10
202,2025-04-03,C1445,North,Accessories,Mouse,5,23.98,0.0,119.9,92.37,27.53,0.22960800667222686,2025,4,Apr,2025-04
203,2024-10-24,C1559,Central,Furniture,Desk,7,253.42,0.15,1507.85,1253.04,254.81,0.16898895778757836,2024,10,Oct,2024-10
204,2024-05-20,C1378,West,Accessories,Keyboard,4,32.98,0.0,131.92,95.86,36.06,0.2733474833232262,2024,5,May,2024-05
205,2025-09-24,C1531,West,Accessories,USB Hub,1,31.68,0.0,31.68,20.46,11.22,0.3541666666666667,2025,9,Sep,2025-09
206,2025-09-03,C1561,East,Office Supplies,Printer Paper,3,11.88,0.1,32.08,25.69,6.39,0.19918952618453867,2025,9,Sep,2025-09
207,2025-04-27,C1455,Central,Furniture,Office Chair,1,173.24,0.0,173.24,110.05,63.19,0.3647540983606557,2025,4,Apr,2025-04
208,2024-06-08,C1263,West,Electronics,Laptop,5,603.43,0.0,3017.15,1948.75,1068.4,0.3541090101585934,2024,6,Jun,2024-06
209,2025-08-19,C1302,West,Furniture,Office Chair,7,162.57,0.1,1024.19,753.19,271.0,0.2645993419189799,2025,8,Aug,2025-08
210,2025-06-14,C1073,West,Electronics,Monitor,7,209.66,0.1,1320.86,1078.51,242.35,0.18347894553548447,2025,6,Jun,2025-06
211,2025-10-09,C1428,South,Furniture,Bookshelf,4,149.29,0.05,567.3,442.32,124.98,0.22030671602326812,2025,10,Oct,2025-10
212,2025-06-22,C1342,West,Electronics,Monitor,2,208.16,0.1,374.69,287.11,87.58,0.23373989164375883,2025,6,Jun,2025-06
213,2024-05-09,C1442,Central,Office Supplies,Notebook,3,7.94,0.1,21.44,14.16,7.28,0.33955223880597013,2024,5,May,2024-05
214,2025-07-01,C1055,Central,Office Supplies,Pen Set,1,9.82,0.0,9.82,6.69,3.13,0.3187372708757637,2025,7,Jul,2025-07
215,2024-01-12,C1104,South,Office Supplies,Stapler,3,14.2,0.15,36.21,28.79,7.42,0.20491576912455123,2024,1,Jan,2024-01
216,2025-09-21,C1456,Central,Accessories,USB Hub,1,30.13,0.15,25.61,21.98,3.63,0.14174150722374074,2025,9,Sep,2025-09
217,2024-06-09,C1578,West,Furniture,Table Lamp,2,50.79,0.0,101.58,64.46,37.12,0.3654262650127978,2024,6,Jun,2024-06
218,2024-12-26,C1196,North,Accessories,Backpack,1,44.07,0.05,41.87,30.29,11.58,0.2765703367566277,2024,12,Dec,2024-12
219,2025-04-10,C1239,East,Accessories,Mouse,7,26.76,0.2,149.86,118.02,31.84,0.21246496730281594,2025,4,Apr,2025-04
220,2025-07-14,C1007,North,Accessories,Mouse,6,26.84,0.15,136.88,124.55,12.33,0.09007890122735243,2025,7,Jul,2025-07
221,2025-06-09,C1266,North,Furniture,Desk,3,252.0,0.1,680.4,615.49,64.91,0.09539976484420928,2025,6,Jun,2025-06
222,2025-06-20,C1238,East,Furniture,Office Chair,4,167.01,0.1,601.24,531.48,69.76,0.11602687778590913,2025,6,Jun,2025-06
223,2025-01-15,C1537,South,Accessories,Keyboard,1,32.35,0.1,29.12,22.48,6.64,0.22802197802197802,2025,1,Jan,2025-01
224,2024-03-19,C1447,Central,Furniture,Table Lamp,4,55.07,0.05,209.27,151.0,58.27,0.27844411525780094,2024,3,Mar,2024-03
225,2025-01-24,C1345,North,Electronics,Smartphone,4,469.1,0.05,1782.58,1342.5,440.08,0.24687812047706134,2025,1,Jan,2025-01
226,2025-10-03,C1329,East,Office Supplies,Pen Set,7,9.48,0.2,53.09,40.75,12.34,0.2324354869090224,2025,10,Oct,2025-10
227,2024-06-04,C1101,South,Electronics,Monitor,4,225.86,0.1,813.1,573.63,239.47,0.2945148198253597,2024,6,Jun,2024-06
228,2024-12-24,C1574,South,Electronics,Monitor,4,229.87,0.15,781.56,708.09,73.47,0.09400429909411946,2024,12,Dec,2024-12
229,2025-04-27,C1386,South,Furniture,Desk,7,274.0,0.1,1726.2,1117.52,608.68,0.35261267524041245,2025,4,Apr,2025-04
230,2025-07-27,C1065,East,Electronics,Headphones,5,83.47,0.1,375.62,295.68,79.94,0.2128214685054044,2025,7,Jul,2025-07
231,2024-01-13,C1497,North,Electronics,Laptop,5,709.74,0.15,3016.4,2473.75,542.65,0.17989988065243334,2024,1,Jan,2024-01
232,2025-11-30,C1594,West,Furniture,Table Lamp,7,50.9,0.0,356.3,280.59,75.71,0.21248947516138084,2025,11,Nov,2025-11
233,2024-08-14,C1017,South,Furniture,Desk,2,280.39,0.1,504.7,453.83,50.87,0.10079255002972062,2024,8,Aug,2024-08
234,2024-04-29,C1232,South,Office Supplies,Stapler,5,16.29,0.0,81.45,52.19,29.26,0.3592387968078576,2024,4,Apr,2024-04
235,2024-10-10,C1173,West,Office Supplies,Pen Set,6,10.23,0.1,55.24,36.58,18.66,0.33779869659666906,2024,10,Oct,2024-10
236,2025-04-11,C1385,North,Accessories,Mouse,5,22.69,0.0,113.45,86.12,27.33,0.2408990744821507,2025,4,Apr,2025-04
237,2025-09-12,C1228,West,Electronics,Laptop,5,635.39,0.05,3018.1,2194.85,823.25,0.2727709486100527,2025,9,Sep,2025-09
238,2025-10-12,C1352,Central,Accessories,Mouse,4,24.56,0.05,93.33,69.94,23.39,0.25061609343190827,2025,10,Oct,2025-10
239,2025-06-03,C1329,South,Electronics,Monitor,4,232.43,0.15,790.26,590.08,200.18,0.2533090375319515,2025,6,Jun,2025-06
240,2025-04-07,C1190,North,Electronics,Smartphone,4,493.81,0.1,1777.72,1397.03,380.69,0.21414508471525323,2025,4,Apr,2025-04
241,2025-01-04,C1288,South,Electronics,Headphones,2,91.48,0.1,164.66,138.96,25.7,0.15607919348961496,2025,1,Jan,2025-01
242,2024-10-14,C1124,West,Electronics,Headphones,1,85.04,0.15,72.28,56.92,15.36,0.21250691754288875,2024,10,Oct,2024-10
243,2025-09-17,C1122,Central,Electronics,Laptop,4,700.3,0.0,2801.2,2058.87,742.33,0.2650042838783379,2025,9,Sep,2025-09
244,2025-06-27,C1302,South,Accessories,USB Hub,1,30.82,0.1,27.74,19.51,8.23,0.2966834895457823,2025,6,Jun,2025-06
245,2024-12-25,C1466,East,Electronics,Monitor,3,231.14,0.05,658.75,447.01,211.74,0.321426944971537,2024,12,Dec,2024-12
246,2025-06-24,C1278,West,Electronics,Smartphone,7,446.46,0.05,2968.96,2069.43,899.53,0.30297814723000643,2025,6,Jun,2025-06
247,2025-11-13,C1108,West,Office Supplies,Pen Set,7,9.3,0.0,65.1,39.22,25.88,0.39754224270353306,2025,11,Nov,2025-11
248,2025-01-01,C1515,Central,Furniture,Table Lamp,2,58.43,0.1,105.17,88.58,16.59,0.15774460397451745,2025,1,Jan,2025-01
249,2025-03-24,C1302,South,Electronics,Monitor,2,211.68,0.1,381.02,320.98,60.04,0.1575770300771613,2025,3,Mar,2025-03
250,2024-08-18,C1314,West,Office Supplies,Stapler,5,15.07,0.1,67.82,59.04,8.78,0.1294603361840165,2024,8,Aug,2024-08
251,2025-07-19,C1070,West,Electronics,Laptop,2,673.19,0.1,1211.74,1025.27,186.47,0.1538861471932923,2025,7,Jul,2025-07
252,2024-07-29,C1469,Central,Furniture,Office Chair,4,193.9,0.1,698.04,560.24,137.8,0.1974098905506848,2024,7,Jul,2024-07
253,2025-02-08,C1221,North,Electronics,Monitor,1,215.7,0.05,204.92,170.36,34.56,0.1686511809486629,2025,2,Feb,2025-02
254,2025-06-09,C1594,West,Electronics,Smartphone,7,437.07,0.1,2753.54,2131.8,621.74,0.22579661090814007,2025,6,Jun,2025-06
255,2024-06-07,C1314,North,Electronics,Headphones,6,93.52,0.0,561.12,425.9,135.22,0.24098232107214143,2024,6,Jun,2024-06
256,2024-04-26,C1146,West,Furniture,Table Lamp,5,53.11,0.0,265.55,181.68,83.87,0.31583505931086425,2024,4,Apr,2024-04
257,2025-09-19,C1198,North,Accessories,Mouse,3,24.0,0.1,64.8,44.76,20.04,0.30925925925925923,2025,9,Sep,2025-09
258,2024-09-16,C1400,East,Electronics,Headphones,6,94.45,0.2,453.36,429.33,24.03,0.05300423504499736,2024,9,Sep,2024-09
259,2025-05-19,C1563,East,Accessories,Mouse,5,25.43,0.1,114.44,91.64,22.8,0.19923103809856693,2025,5,May,2025-05
260,2025-03-01,C1261,Central,Electronics,Laptop,5,647.52,0.05,3075.72,2215.95,859.77,0.27953454800827127,2025,3,Mar,2025-03
261,2024-12-21,C1182,North,Electronics,Headphones,7,88.86,0.05,590.92,469.68,121.24,0.2051715968320585,2024,12,Dec,2024-12
262,2025-11-16,C1414,West,Electronics,Headphones,4,98.22,0.1,353.59,234.37,119.22,0.33717016883961654,2025,11,Nov,2025-11
263,2024-12-07,C1205,South,Electronics,Monitor,6,209.97,0.0,1259.82,960.3,299.52,0.23774824974996428,2024,12,Dec,2024-12
264,2025-08-04,C1196,North,Furniture,Table Lamp,3,59.47,0.0,178.41,109.44,68.97,0.3865814696485623,2025,8,Aug,2025-08
265,2025-11-20,C1199,East,Furniture,Bookshelf,7,144.59,0.0,1012.13,821.05,191.08,0.18878997757205104,2025,11,Nov,2025-11
266,2025-03-01,C1599,West,Office Supplies,Printer Paper,1,13.15,0.05,12.49,8.08,4.41,0.3530824659727782,2025,3,Mar,2025-03
267,2025-12-30,C1161,North,Electronics,Headphones,1,98.41,0.15,83.65,61.4,22.25,0.2659892408846384,2025,12,Dec,2025-12
268,2024-06-26,C1573,West,Furniture,Office Chair,7,181.62,0.1,1144.21,1036.55,107.66,0.09409111963712954,2024,6,Jun,2024-06
269,2024-12-19,C1577,East,Furniture,Bookshelf,6,143.16,0.1,773.06,544.82,228.24,0.2952422839106926,2024,12,Dec,2024-12
270,2025-05-31,C1086,Central,Accessories,Keyboard,2,34.38,0.05,65.32,50.62,14.7,0.2250459277403552,2025,5,May,2025-05
271,2025-08-10,C1032,North,Furniture,Table Lamp,3,50.07,0.05,142.7,115.47,27.23,0.1908199018920813,2025,8,Aug,2025-08
272,2025-01-25,C1079,Central,Furniture,Table Lamp,6,49.7,0.1,268.38,181.99,86.39,0.3218943289365825,2025,1,Jan,2025-01
273,2025-12-26,C1066,North,Electronics,Laptop,1,682.59,0.1,614.33,487.31,127.02,0.20676183810004392,2025,12,Dec,2025-12
274,2024-09-10,C1379,South,Electronics,Smartphone,4,467.71,0.1,1683.76,1287.9,395.86,0.23510476552477788,2024,9,Sep,2024-09
275,2024-06-26,C1164,North,Furniture,Bookshelf,4,134.04,0.1,482.54,413.0,69.54,0.14411240518920712,2024,6,Jun,2024-06
276,2025-04-29,C1468,West,Office Supplies,Pen Set,7,10.07,0.15,59.92,43.56,16.36,0.27303070761014686,2025,4,Apr,2025-04
277,2025-03-29,C1220,West,Electronics,Headphones,5,85.98,0.15,365.42,350.82,14.6,0.03995402550489847,2025,3,Mar,2025-03
278,2024-05-08,C1366,North,Furniture,Table Lamp,4,52.94,0.15,180.0,163.41,16.59,0.09216666666666666,2024,5,May,2024-05
279,2025-06-27,C1269,North,Office Supplies,Pen Set,1,10.97,0.05,10.42,8.12,2.3,0.22072936660268713,2025,6,Jun,2025-06
280,2024-06-10,C1353,North,Accessories,Mouse,3,22.56,0.0,67.68,48.35,19.33,0.2856087470449172,2024,6,Jun,2024-06
281,2024-07-14,C1372,West,Accessories,Keyboard,6,32.81,0.1,177.17,154.72,22.45,0.12671445504317888,2024,7,Jul,2024-07
282,2025-04-30,C1226,East,Office Supplies,Stapler,1,15.96,0.05,15.16,11.02,4.14,0.2730870712401055,2025,4,Apr,2025-04
283,2024-05-10,C1546,Central,Furniture,Table Lamp,5,50.46,0.0,252.3,189.88,62.42,0.24740388426476417,2024,5,May,2024-05
284,2024-02-10,C1289,West,Electronics,Headphones,1,91.39,0.05,86.82,69.19,17.63,0.20306381018198572,2024,2,Feb,2024-02
285,2025-12-24,C1001,West,Electronics,Headphones,4,84.01,0.1,302.44,247.75,54.69,0.18082925538949873,2025,12,Dec,2025-12
286,2025-10-01,C1302,West,Office Supplies,Notebook,7,7.54,0.05,50.14,31.03,19.11,0.38113282808137217,2025,10,Oct,2025-10
287,2025-10-15,C1251,Central,Electronics,Laptop,3,701.85,0.0,2105.55,1550.07,555.48,0.2638170549262663,2025,10,Oct,2025-10
288,2024-08-06,C1547,East,Electronics,Monitor,6,236.04,0.05,1345.43,1007.22,338.21,0.2513768832269237,2024,8,Aug,2024-08
289,2025-10-20,C1083,Central,Electronics,Monitor,1,230.56,0.0,230.56,184.53,46.03,0.1996443442054129,2025,10,Oct,2025-10
290,2025-09-13,C1375,Central,Office Supplies,Notebook,4,8.74,0.0,34.96,26.37,8.59,0.24570938215102975,2025,9,Sep,2025-09
291,2025-09-24,C1265,South,Accessories,Keyboard,6,31.98,0.0,191.88,123.42,68.46,0.35678549093183237,2025,9,Sep,2025-09
292,2024-11-15,C1041,East,Electronics,Smartphone,3,453.73,0.0,1361.19,1028.05,333.14,0.24474173333627192,2024,11,Nov,2024-11
293,2025-12-08,C1255,North,Accessories,Keyboard,1,33.88,0.05,32.19,27.69,4.5,0.13979496738117428,2025,12,Dec,2025-12
294,2025-11-25,C1469,East,Accessories,USB Hub,6,28.61,0.05,163.08,132.07,31.01,0.19015207260240372,2025,11,Nov,2025-11
295,2025-10-22,C1324,North,Accessories,Mouse,4,22.97,0.0,91.88,73.35,18.53,0.20167609925990423,2025,10,Oct,2025-10
296,2024-02-04,C1174,West,Accessories,Backpack,5,41.24,0.1,185.58,164.66,20.92,0.11272766461903222,2024,2,Feb,2024-02
297,2025-07-12,C1505,North,Furniture,Table Lamp,5,59.93,0.0,299.65,205.82,93.83,0.3131319873185383,2025,7,Jul,2025-07
298,2025-10-30,C1492,West,Office Supplies,Stapler,4,15.86,0.0,63.44,51.58,11.86,0.1869482976040353,2025,10,Oct,2025-10
299,2024-07-12,C1573,South,Furniture,Office Chair,1,176.65,0.0,176.65,140.25,36.4,0.20605717520520803,2024,7,Jul,2024-07
300,2024-09-18,C1424,North,Electronics,Monitor,2,212.58,0.2,340.13,295.78,44.35,0.1303913209655132,2024,9,Sep,2024-09
301,2024-05-21,C1190,West,Electronics,Monitor,1,198.24,0.05,188.33,115.34,72.99,0.38756438167047197,2024,5,May,2024-05
302,2024-05-15,C1363,North,Electronics,Smartphone,7,486.92,0.15,2897.17,2396.27,500.9,0.17289285751267616,2024,5,May,2024-05
303,2025-01-16,C1183,South,Accessories,Backpack,1,45.28,0.15,38.49,35.82,2.67,0.06936866718628215,2025,1,Jan,2025-01
304,2024-02-10,C1168,North,Office Supplies,Printer Paper,3,13.03,0.05,37.14,24.22,12.92,0.34787291330102316,2024,2,Feb,2024-02
305,2025-09-11,C1103,West,Accessories,Backpack,5,46.57,0.0,232.85,151.64,81.21,0.3487652995490659,2025,9,Sep,2025-09
306,2024-09-06,C1324,West,Accessories,Keyboard,7,37.31,0.1,235.05,154.02,81.03,0.34473516273133376,2024,9,Sep,2024-09
307,2025-11-03,C1378,East,Furniture,Bookshelf,7,147.03,0.05,977.75,614.48,363.27,0.37153669138327794,2025,11,Nov,2025-11
308,2025-10-16,C1210,West,Furniture,Office Chair,1,193.97,0.1,174.57,140.37,34.2,0.19590995016325832,2025,10,Oct,2025-10
309,2025-07-16,C1387,Central,Office Supplies,Stapler,3,13.86,0.1,37.42,33.12,4.3,0.11491181186531266,2025,7,Jul,2025-07
310,2024-12-15,C1357,North,Electronics,Smartphone,4,478.66,0.05,1818.91,1375.72,443.19,0.24365691540538012,2024,12,Dec,2024-12
311,2024-07-31,C1107,West,Electronics,Laptop,7,593.76,0.15,3532.87,2797.1,735.77,0.20826410255684472,2024,7,Jul,2024-07
312,2025-10-19,C1451,East,Electronics,Laptop,5,661.74,0.15,2812.4,2098.73,713.67,0.2537583558526525,2025,10,Oct,2025-10
313,2024-07-13,C1118,Central,Accessories,Mouse,7,25.41,0.05,168.98,119.01,49.97,0.2957154692863061,2024,7,Jul,2024-07
314,2025-09-03,C1193,South,Furniture,Desk,4,241.41,0.05,917.36,766.35,151.01,0.16461367402110402,2025,9,Sep,2025-09
315,2025-07-12,C1126,North,Electronics,Monitor,2,212.99,0.1,383.38,254.4,128.98,0.33642860869111585,2025,7,Jul,2025-07
316,2025-01-29,C1031,South,Office Supplies,Notebook,2,8.13,0.15,13.82,11.61,2.21,0.15991316931982633,2025,1,Jan,2025-01
317,2025-01-22,C1430,North,Accessories,Keyboard,3,32.45,0.1,87.62,58.78,28.84,0.32914859621091075,2025,1,Jan,2025-01
318,2024-12-28,C1485,South,Electronics,Smartphone,6,476.02,0.1,2570.51,1854.82,715.69,0.2784233478959428,2024,12,Dec,2024-12
319,2024-05-01,C1369,North,Accessories,Backpack,3,45.93,0.15,117.12,107.26,9.86,0.08418715846994534,2024,5,May,2024-05
320,2024-03-17,C1489,West,Electronics,Laptop,5,685.56,0.2,2742.24,2794.43,-52.19,-0.019031886341093412,2024,3,Mar,2024-03
321,2024-10-31,C1109,East,Electronics,Laptop,3,631.3,0.15,1609.81,1474.28,135.53,0.08419005969648592,2024,10,Oct,2024-10
322,2025-07-16,C1385,North,Furniture,Bookshelf,4,149.26,0.0,597.04,424.35,172.69,0.2892436017687257,2025,7,Jul,2025-07
323,2025-08-26,C1099,East,Accessories,Backpack,7,42.37,0.15,252.1,227.71,24.39,0.09674732249107497,2025,8,Aug,2025-08
324,2024-04-13,C1164,South,Office Supplies,Pen Set,5,9.3,0.1,41.85,36.48,5.37,0.12831541218637993,2024,4,Apr,2024-04
325,2025-10-20,C1395,North,Office Supplies,Printer Paper,3,11.9,0.05,33.92,21.03,12.89,0.3800117924528302,2025,10,Oct,2025-10
326,2025-05-01,C1147,North,Office Supplies,Stapler,1,16.33,0.15,13.88,10.05,3.83,0.27593659942363113,2025,5,May,2025-05
327,2025-10-27,C1417,Central,Furniture,Table Lamp,6,53.63,0.1,289.6,208.7,80.9,0.27935082872928174,2025,10,Oct,2025-10
328,2024-08-03,C1082,East,Office Supplies,Stapler,1,15.68,0.05,14.9,12.46,2.44,0.16375838926174496,2024,8,Aug,2024-08
329,2025-08-26,C1116,West,Office Supplies,Stapler,7,14.1,0.2,78.96,59.83,19.13,0.242274569402229,2025,8,Aug,2025-08
330,2024-12-02,C1494,West,Accessories,Mouse,7,24.74,0.15,147.2,121.66,25.54,0.17350543478260871,2024,12,Dec,2024-12
331,2025-12-01,C1320,Central,Electronics,Monitor,6,229.8,0.1,1240.92,1028.87,212.05,0.17088128162975857,2025,12,Dec,2025-12
332,2024-05-05,C1019,West,Accessories,Backpack,3,49.12,0.0,147.36,85.78,61.58,0.41788816503800214,2024,5,May,2024-05
333,2025-01-04,C1001,West,Accessories,Mouse,6,26.19,0.0,157.14,122.6,34.54,0.21980399643629886,2025,1,Jan,2025-01
334,2025-07-02,C1104,North,Accessories,USB Hub,1,32.08,0.1,28.87,23.33,5.54,0.19189470038101836,2025,7,Jul,2025-07
335,2025-06-18,C1188,East,Electronics,Monitor,4,200.9,0.05,763.42,533.36,230.06,0.30135443137460377,2025,6,Jun,2025-06
336,2025-11-15,C1162,West,Electronics,Headphones,3,93.27,0.15,237.84,169.87,67.97,0.28578035654221323,2025,11,Nov,2025-11
337,2025-01-14,C1295,West,Electronics,Smartphone,2,460.35,0.05,874.66,585.36,289.3,0.33075709418516913,2025,1,Jan,2025-01
338,2025-03-26,C1321,West,Accessories,Keyboard,7,33.75,0.15,200.81,164.04,36.77,0.1831084109357104,2025,3,Mar,2025-03
339,2024-08-20,C1183,North,Electronics,Headphones,5,94.67,0.05,449.68,295.88,153.8,0.34202099270592423,2024,8,Aug,2024-08
340,2024-01-23,C1412,Central,Furniture,Table Lamp,6,57.01,0.0,342.06,218.26,123.8,0.36192480851312636,2024,1,Jan,2024-01
341,2024-02-22,C1290,West,Furniture,Bookshelf,4,147.71,0.0,590.84,381.17,209.67,0.35486764606323196,2024,2,Feb,2024-02
342,2024-12-19,C1096,West,Electronics,Laptop,7,609.58,0.0,4267.06,3276.78,990.28,0.23207548054163754,2024,12,Dec,2024-12
343,2025-12-26,C1577,West,Electronics,Smartphone,1,522.28,0.05,496.17,313.29,182.88,0.3685833484491202,2025,12,Dec,2025-12
344,2025-09-10,C1177,South,Accessories,USB Hub,4,32.35,0.1,116.46,88.52,27.94,0.23991069895243003,2025,9,Sep,2025-09
345,2024-07-16,C1175,South,Accessories,Backpack,1,44.94,0.1,40.45,30.25,10.2,0.2521631644004944,2024,7,Jul,2024-07
346,2024-01-23,C1533,South,Accessories,Backpack,1,41.67,0.0,41.67,30.93,10.74,0.257739380849532,2024,1,Jan,2024-01
347,2025-12-23,C1303,West,Electronics,Laptop,6,650.05,0.2,3120.24,2667.24,453.0,0.14518113991231446,2025,12,Dec,2025-12
348,2025-05-10,C1397,North,Furniture,Table Lamp,1,57.94,0.0,57.94,39.4,18.54,0.319986192613048,2025,5,May,2025-05
349,2024-04-09,C1173,Central,Electronics,Laptop,6,699.42,0.05,3986.69,2651.27,1335.42,0.3349696113818732,2024,4,Apr,2024-04
350,2024-06-10,C1540,South,Accessories,USB Hub,2,32.85,0.1,59.13,38.93,20.2,0.3416201589717571,2024,6,Jun,2024-06
351,2025-05-02,C1054,East,Furniture,Office Chair,4,186.01,0.0,744.04,578.56,165.48,0.2224073974517499,2025,5,May,2025-05
352,2025-10-11,C1398,East,Electronics,Smartphone,6,519.46,0.0,3116.76,2434.76,682.0,0.21881697660390917,2025,10,Oct,2025-10
353,2024-05-17,C1409,North,Office Supplies,Printer Paper,1,11.44,0.15,9.72,8.63,1.09,0.11213991769547325,2024,5,May,2024-05
354,2025-01-12,C1502,East,Office Supplies,Stapler,7,15.82,0.1,99.67,78.08,21.59,0.2166148289354871,2025,1,Jan,2025-01
355,2025-11-23,C1033,North,Furniture,Office Chair,2,177.68,0.0,355.36,234.43,120.93,0.34030279153534443,2025,11,Nov,2025-11
356,2024-02-24,C1228,East,Furniture,Desk,4,249.59,0.0,998.36,733.94,264.42,0.2648543611522898,2024,2,Feb,2024-02
357,2025-09-14,C1059,West,Furniture,Table Lamp,1,52.7,0.1,47.43,33.19,14.24,0.3002319207252794,2025,9,Sep,2025-09
358,2025-10-05,C1218,Central,Office Supplies,Notebook,2,7.96,0.1,14.33,9.46,4.87,0.33984647592463363,2025,10,Oct,2025-10
359,2025-05-30,C1233,Central,Accessories,Backpack,4,49.16,0.1,176.98,117.62,59.36,0.33540513052322296,2025,5,May,2025-05
360,2025-06-12,C1267,South,Electronics,Smartphone,1,507.01,0.1,456.31,364.43,91.88,0.20135434244263767,2025,6,Jun,2025-06
361,2025-04-05,C1564,West,Office Supplies,Pen Set,7,9.52,0.1,59.98,44.17,15.81,0.26358786262087364,2025,4,Apr,2025-04
362,2024-04-11,C1005,South,Furniture,Bookshelf,7,127.74,0.1,804.76,550.24,254.52,0.31626820418509866,2024,4,Apr,2024-04
363,2025-08-18,C1573,West,Furniture,Desk,1,261.54,0.2,209.23,166.88,42.35,0.2024088323854132,2025,8,Aug,2025-08
364,2024-05-01,C1223,West,Electronics,Smartphone,6,476.13,0.15,2428.26,2031.68,396.58,0.16331859026628118,2024,5,May,2024-05
365,2024-01-03,C1333,North,Furniture,Table Lamp,5,58.78,0.0,293.9,239.67,54.23,0.18451854372235454,2024,1,Jan,2024-01
366,2024-02-19,C1090,Central,Electronics,Smartphone,1,523.34,0.0,523.34,428.49,94.85,0.1812397294301983,2024,2,Feb,2024-02
367,2025-03-21,C1154,East,Electronics,Laptop,2,594.5,0.1,1070.1,867.21,202.89,0.1895991028875806,2025,3,Mar,2025-03
368,2025-01-24,C1450,North,Office Supplies,Pen Set,5,10.92,0.15,46.41,38.5,7.91,0.17043740573152338,2025,1,Jan,2025-01
369,2024-09-03,C1187,South,Accessories,Keyboard,4,35.98,0.0,143.92,106.5,37.42,0.26000555864369096,2024,9,Sep,2024-09
370,2025-08-18,C1512,East,Office Supplies,Printer Paper,4,10.82,0.0,43.28,28.81,14.47,0.33433456561922364,2025,8,Aug,2025-08
371,2024-06-04,C1155,South,Office Supplies,Stapler,2,16.04,0.05,30.48,24.22,6.26,0.2053805774278215,2024,6,Jun,2024-06
372,2024-12-14,C1499,East,Office Supplies,Printer Paper,4,11.75,0.05,44.65,37.63,7.02,0.1572228443449048,2024,12,Dec,2024-12
373,2024-05-08,C1359,North,Office Supplies,Notebook,3,8.41,0.05,23.97,20.19,3.78,0.15769712140175218,2024,5,May,2024-05
374,2025-08-25,C1114,South,Office Supplies,Notebook,4,8.12,0.05,30.86,22.08,8.78,0.2845106934543098,2025,8,Aug,2025-08
375,2024-02-27,C1193,Central,Accessories,Mouse,2,26.26,0.15,44.64,33.34,11.3,0.2531362007168459,2024,2,Feb,2024-02
